transect_id,species_name,species_code,total_length,abundance
2008_14,diplodus_argenteus,dip_arg,25,2
2008_14,haemulon_aurolineatum,hae_aur,15,22
2008_14,holocentrus_adscensionis,hol_ads,15,1
2008_14,kyphosus_sp,kyp_sp,25,3
2008_14,kyphosus_sp,kyp_sp,30,1
2008_14,malacoctenus_delalandii,mal_del,5,2
2008_14,malacoctenus_delalandii,mal_del,7,3
2008_14,mycteroperca_acutirostris,myc_acu,7,1
2008_14,mycteroperca_acutirostris,myc_acu,25,1
2008_14,pareques_acuminatus,par_acu,15,1
2008_14,pomacanthus_paru,pom_par,15,1
2008_14,sphoeroides_spengleri,sph_spe,7,1
2008_14,stegastes_fuscus,ste_fus,5,2
2008_14,stegastes_fuscus,ste_fus,7,12
2008_15,chaetodon_striatus,cha_str,5,3
2008_15,chaetodon_striatus,cha_str,7,2
2008_15,chaetodon_striatus,cha_str,15,1
2008_15,coryphopterus_glaucofraenum,cor_gla,5,1
2008_15,coryphopterus_glaucofraenum,cor_gla,7,2
2008_15,diplodus_argenteus,dip_arg,15,1
2008_15,haemulon_aurolineatum,hae_aur,15,5
2008_15,haemulon_atlanticus,hae_atl,15,1
2008_15,kyphosus_sp,kyp_sp,15,2
2008_15,parablennius_pilicornis,par_pil,5,1
2008_15,parablennius_pilicornis,par_pil,7,1
2008_15,pseudupeneus_maculatus,pse_mac,15,2
2008_15,pseudupeneus_maculatus,pse_mac,25,1
2008_15,sphoeroides_spengleri,sph_spe,5,2
2008_15,sphoeroides_spengleri,sph_spe,7,1
2008_15,stegastes_fuscus,ste_fus,7,1
2008_15,cryptotomus_roseus,cry_ros,5,1
2008_15,sparisoma_radians,spa_rad,7,2
2008_15,stephanolepis_hispidus,ste_his,15,7
2008_15,diplectrum_sp,dip_sp,7,2
2008_16,anisotremus_virginicus,ani_vir,25,1
2008_16,chaetodon_striatus,cha_str,5,5
2008_16,chaetodon_striatus,cha_str,7,3
2008_16,coryphopterus_glaucofraenum,cor_gla,7,8
2008_16,diplodus_argenteus,dip_arg,15,3
2008_16,epinephelus_marginatus,epi_mar,25,1
2008_16,haemulon_aurolineatum,hae_aur,15,1
2008_16,pareques_acuminatus,par_acu,5,2
2008_16,sphoeroides_spengleri,sph_spe,7,2
2008_16,stegastes_fuscus,ste_fus,5,3
2008_16,stegastes_fuscus,ste_fus,7,3
2008_16,halichoeres_poeyi,hal_poe,25,1
2008_16,serranus_flaviventris,ser_fla,7,2
2008_16,sparisoma_amplum,spa_amp,7,2
2008_16,sparisoma_frondosum,spa_fro,7,2
2008_16,stephanolepis_hispidus,ste_his,15,3
2008_17,abudefduf_saxatilis,abu_sax,15,1
2008_17,chaetodon_striatus,cha_str,5,1
2008_17,chaetodon_striatus,cha_str,7,1
2008_17,coryphopterus_glaucofraenum,cor_gla,5,1
2008_17,coryphopterus_glaucofraenum,cor_gla,7,8
2008_17,diplodus_argenteus,dip_arg,15,1
2008_17,epinephelus_marginatus,epi_mar,25,1
2008_17,haemulon_aurolineatum,hae_aur,15,1
2008_17,pseudupeneus_maculatus,pse_mac,15,1
2008_17,sphoeroides_spengleri,sph_spe,7,1
2008_17,sphoeroides_spengleri,sph_spe,15,1
2008_17,stegastes_fuscus,ste_fus,5,2
2008_17,halichoeres_poeyi,hal_poe,7,1
2008_17,ocyurus_chrysurus,ocy_chr,15,1
2008_17,serranus_flaviventris,ser_fla,5,1
2008_17,sparisoma_axillare,spa_axi,5,2
2008_17,sparisoma_frondosum,spa_fro,7,1
2008_17,sparisoma_radians,spa_rad,5,1
2008_17,sparisoma_radians,spa_rad,7,2
2008_17,stephanolepis_hispidus,ste_his,15,4
2008_17,diplectrum_sp,dip_sp,7,1
2008_18,anisotremus_virginicus,ani_vir,15,1
2008_18,diplodus_argenteus,dip_arg,15,1
2008_18,haemulon_aurolineatum,hae_aur,15,1
2008_18,mycteroperca_acutirostris,myc_acu,7,4
2008_18,parablennius_marmoreus,par_mar,5,1
2008_18,pomacanthus_paru,pom_par,15,1
2008_18,stegastes_fuscus,ste_fus,5,1
2008_18,stegastes_fuscus,ste_fus,7,22
2008_18,stegastes_fuscus,ste_fus,12,3
2008_18,stephanolepis_hispidus,ste_his,15,1
2008_18,sphyraena_sp,sph_sp,7,1
2008_19,epinephelus_marginatus,epi_mar,25,1
2008_19,kyphosus_sp,kyp_sp,25,1
2008_19,malacoctenus_delalandii,mal_del,5,1
2008_19,mycteroperca_acutirostris,myc_acu,15,1
2008_19,pareques_acuminatus,par_acu,15,1
2008_19,parablennius_marmoreus,par_mar,5,1
2008_19,stegastes_fuscus,ste_fus,5,3
2008_19,stegastes_fuscus,ste_fus,7,18
2008_19,stegastes_fuscus,ste_fus,12,6
2008_20,diplodus_argenteus,dip_arg,15,1
2008_20,diplodus_argenteus,dip_arg,25,2
2008_20,epinephelus_marginatus,epi_mar,7,1
2008_20,epinephelus_marginatus,epi_mar,15,2
2008_20,epinephelus_marginatus,epi_mar,25,1
2008_20,haemulon_aurolineatum,hae_aur,15,100
2008_20,hypleurochilus_fissicornis,hyp_fis,5,1
2008_20,mycteroperca_acutirostris,myc_acu,15,1
2008_20,stegastes_fuscus,ste_fus,5,1
2008_20,stegastes_fuscus,ste_fus,7,17
2008_20,stegastes_fuscus,ste_fus,12,11
2008_20,myrichthys_ocellatus,myr_oce,30,1
2008_20,sparisoma_axillare,spa_axi,7,1
2008_21,abudefduf_saxatilis,abu_sax,7,3
2008_21,bodianus_rufus,bod_ruf,15,1
2008_21,bodianus_rufus,bod_ruf,25,1
2008_21,canthigaster_figueiredoi,can_fig,15,1
2008_21,chaetodon_striatus,cha_str,7,2
2008_21,coryphopterus_glaucofraenum,cor_gla,7,30
2008_21,diplodus_argenteus,dip_arg,15,4
2008_21,diplodus_argenteus,dip_arg,25,1
2008_21,diplodus_argenteus,dip_arg,30,1
2008_21,epinephelus_marginatus,epi_mar,15,1
2008_21,epinephelus_marginatus,epi_mar,25,1
2008_21,haemulon_aurolineatum,hae_aur,7,2
2008_21,haemulon_aurolineatum,hae_aur,15,4
2008_21,haemulon_aurolineatum,hae_aur,25,5
2008_21,haemulon_atlanticus,hae_atl,25,2
2008_21,haemulon_atlanticus,hae_atl,30,1
2008_21,holocentrus_adscensionis,hol_ads,15,1
2008_21,holocentrus_adscensionis,hol_ads,25,1
2008_21,malacoctenus_delalandii,mal_del,7,4
2008_21,orthopristis_ruber,ort_rub,7,7
2008_21,parablennius_marmoreus,par_mar,7,3
2008_21,sphoeroides_spengleri,sph_spe,7,1
2008_21,stegastes_fuscus,ste_fus,5,7
2008_21,stegastes_fuscus,ste_fus,7,1
2008_21,stegastes_fuscus,ste_fus,12,6
2008_21,halichoeres_poeyi,hal_poe,15,1
2008_21,halichoeres_poeyi,hal_poe,25,1
2008_21,serranus_flaviventris,ser_fla,7,1
2008_21,serranus_flaviventris,ser_fla,10,1
2008_22,anisotremus_virginicus,ani_vir,15,3
2008_22,anisotremus_virginicus,ani_vir,25,1
2008_22,anisotremus_virginicus,ani_vir,30,2
2008_22,chaetodon_striatus,cha_str,7,1
2008_22,coryphopterus_glaucofraenum,cor_gla,7,17
2008_22,coryphopterus_glaucofraenum,cor_gla,10,2
2008_22,diplodus_argenteus,dip_arg,7,1
2008_22,diplodus_argenteus,dip_arg,25,24
2008_22,diplodus_argenteus,dip_arg,30,2
2008_22,epinephelus_marginatus,epi_mar,15,1
2008_22,haemulon_aurolineatum,hae_aur,15,13
2008_22,haemulon_aurolineatum,hae_aur,25,1
2008_22,malacoctenus_delalandii,mal_del,7,5
2008_22,parablennius_marmoreus,par_mar,5,1
2008_22,sphoeroides_spengleri,sph_spe,15,1
2008_22,stegastes_fuscus,ste_fus,5,1
2008_23,abudefduf_saxatilis,abu_sax,7,15
2008_23,abudefduf_saxatilis,abu_sax,15,1
2008_23,anisotremus_virginicus,ani_vir,15,2
2008_23,anisotremus_virginicus,ani_vir,25,1
2008_23,anisotremus_virginicus,ani_vir,30,1
2008_23,diplodus_argenteus,dip_arg,7,3
2008_23,diplodus_argenteus,dip_arg,15,5
2008_23,diplodus_argenteus,dip_arg,25,10
2008_23,epinephelus_marginatus,epi_mar,15,2
2008_23,haemulon_aurolineatum,hae_aur,15,4
2008_23,malacoctenus_delalandii,mal_del,5,1
2008_23,malacoctenus_delalandii,mal_del,7,4
2008_23,mycteroperca_acutirostris,myc_acu,7,1
2008_23,sphoeroides_spengleri,sph_spe,15,1
2008_23,stegastes_fuscus,ste_fus,12,11
2008_23,chaetodipterus_faber,cha_fab,30,1
2008_24,abudefduf_saxatilis,abu_sax,7,8
2008_24,abudefduf_saxatilis,abu_sax,20,1
2008_24,chaetodon_striatus,cha_str,7,2
2008_24,diplodus_argenteus,dip_arg,7,8
2008_24,diplodus_argenteus,dip_arg,15,3
2008_24,diplodus_argenteus,dip_arg,25,7
2008_24,haemulon_aurolineatum,hae_aur,15,1
2008_24,malacoctenus_delalandii,mal_del,7,4
2008_24,mycteroperca_acutirostris,myc_acu,15,1
2008_24,odontoscion_dentex,odo_den,25,1
2008_24,parablennius_pilicornis,par_pil,7,1
2008_24,sphoeroides_spengleri,sph_spe,15,1
2008_24,stegastes_fuscus,ste_fus,5,1
2008_24,stegastes_fuscus,ste_fus,12,6
2008_24,sparisoma_radians,spa_rad,15,1
2008_25,anisotremus_virginicus,ani_vir,15,1
2008_25,anisotremus_virginicus,ani_vir,25,2
2008_25,chaetodon_striatus,cha_str,7,2
2008_25,coryphopterus_glaucofraenum,cor_gla,7,4
2008_25,coryphopterus_glaucofraenum,cor_gla,10,2
2008_25,diplodus_argenteus,dip_arg,7,5
2008_25,diplodus_argenteus,dip_arg,15,7
2008_25,diplodus_argenteus,dip_arg,25,5
2008_25,holocentrus_adscensionis,hol_ads,25,1
2008_25,malacoctenus_delalandii,mal_del,7,1
2008_25,mycteroperca_acutirostris,myc_acu,15,1
2008_25,parablennius_marmoreus,par_mar,7,2
2008_25,stegastes_fuscus,ste_fus,12,4
2008_25,paranthias_furcifer,par_fur,7,1
2008_26,chaetodon_striatus,cha_str,7,1
2008_26,coryphopterus_glaucofraenum,cor_gla,5,1
2008_26,coryphopterus_glaucofraenum,cor_gla,7,4
2008_26,coryphopterus_glaucofraenum,cor_gla,10,13
2008_26,haemulon_atlanticus,hae_atl,7,3
2008_26,orthopristis_ruber,ort_rub,7,40
2008_26,parablennius_marmoreus,par_mar,7,1
2008_26,pomacanthus_paru,pom_par,5,1
2008_26,sphoeroides_spengleri,sph_spe,7,2
2008_26,stegastes_fuscus,ste_fus,12,2
2008_26,malacanthus_plumieri,mal_plu,15,1
2008_27,azurina_multilineata,azu_mul,7,1
2008_27,coryphopterus_glaucofraenum,cor_gla,5,1
2008_27,coryphopterus_glaucofraenum,cor_gla,7,3
2008_27,coryphopterus_glaucofraenum,cor_gla,10,10
2008_27,diplodus_argenteus,dip_arg,25,1
2008_27,diplodus_argenteus,dip_arg,35,2
2008_27,epinephelus_marginatus,epi_mar,7,2
2008_27,haemulon_aurolineatum,hae_aur,7,7
2008_27,haemulon_aurolineatum,hae_aur,15,1
2008_27,haemulon_aurolineatum,hae_aur,25,1
2008_27,holocentrus_adscensionis,hol_ads,35,1
2008_27,malacoctenus_delalandii,mal_del,7,1
2008_27,pareques_acuminatus,par_acu,7,1
2008_27,parablennius_marmoreus,par_mar,5,1
2008_27,parablennius_marmoreus,par_mar,7,1
2008_27,pomacanthus_paru,pom_par,15,1
2008_27,stegastes_fuscus,ste_fus,5,4
2008_27,cryptotomus_roseus,cry_ros,7,5
2008_27,sparisoma_radians,spa_rad,7,1
2008_28,abudefduf_saxatilis,abu_sax,20,3
2008_28,abudefduf_saxatilis,abu_sax,15,1
2008_28,anisotremus_surinamensis,ani_sur,15,1
2008_28,anisotremus_surinamensis,ani_sur,35,1
2008_28,bodianus_rufus,bod_ruf,30,1
2008_28,chaetodon_striatus,cha_str,7,1
2008_28,azurina_multilineata,azu_mul,7,1
2008_28,coryphopterus_glaucofraenum,cor_gla,10,1
2008_28,diplodus_argenteus,dip_arg,7,1
2008_28,diplodus_argenteus,dip_arg,15,3
2008_28,diplodus_argenteus,dip_arg,25,2
2008_28,haemulon_aurolineatum,hae_aur,7,14
2008_28,haemulon_aurolineatum,hae_aur,15,3
2008_28,haemulon_aurolineatum,hae_aur,30,1
2008_28,malacoctenus_delalandii,mal_del,7,2
2008_28,mycteroperca_acutirostris,myc_acu,7,1
2008_28,odontoscion_dentex,odo_den,15,1
2008_28,odontoscion_dentex,odo_den,25,2
2008_28,pareques_acuminatus,par_acu,5,1
2008_28,pareques_acuminatus,par_acu,15,1
2008_28,parablennius_marmoreus,par_mar,5,3
2008_28,sphoeroides_spengleri,sph_spe,7,3
2008_28,stegastes_fuscus,ste_fus,12,6
2008_29,coryphopterus_glaucofraenum,cor_gla,5,1
2008_29,coryphopterus_glaucofraenum,cor_gla,7,10
2008_29,coryphopterus_glaucofraenum,cor_gla,10,5
2008_29,diplodus_argenteus,dip_arg,7,1
2008_29,diplodus_argenteus,dip_arg,15,4
2008_29,haemulon_aurolineatum,hae_aur,7,60
2008_29,holocentrus_adscensionis,hol_ads,15,1
2008_29,parablennius_marmoreus,par_mar,5,3
2008_29,sphoeroides_spengleri,sph_spe,7,1
2008_29,stegastes_fuscus,ste_fus,7,2
2008_29,stegastes_fuscus,ste_fus,12,3
2008_30,coryphopterus_glaucofraenum,cor_gla,7,3
2008_30,coryphopterus_glaucofraenum,cor_gla,10,3
2008_30,diplodus_argenteus,dip_arg,7,1
2008_30,diplodus_argenteus,dip_arg,25,1
2008_30,haemulon_aurolineatum,hae_aur,7,22
2008_30,holocentrus_adscensionis,hol_ads,25,1
2008_30,pseudupeneus_maculatus,pse_mac,7,1
2008_30,sphoeroides_spengleri,sph_spe,7,1
2008_30,sphoeroides_spengleri,sph_spe,15,1
2008_30,stegastes_fuscus,ste_fus,12,2
2008_31,abudefduf_saxatilis,abu_sax,7,10
2008_31,anisotremus_virginicus,ani_vir,15,1
2008_31,anisotremus_virginicus,ani_vir,25,2
2008_31,diplodus_argenteus,dip_arg,7,5
2008_31,diplodus_argenteus,dip_arg,15,4
2008_31,diplodus_argenteus,dip_arg,25,4
2008_31,epinephelus_marginatus,epi_mar,25,2
2008_31,malacoctenus_delalandii,mal_del,7,1
2008_31,mycteroperca_acutirostris,myc_acu,15,1
2008_31,parablennius_pilicornis,par_pil,7,1
2008_31,stegastes_fuscus,ste_fus,12,2
2008_31,stegastes_variabilis,ste_var,7,1
2008_32,abudefduf_saxatilis,abu_sax,7,15
2008_32,abudefduf_saxatilis,abu_sax,15,1
2008_32,anisotremus_virginicus,ani_vir,25,1
2008_32,diplodus_argenteus,dip_arg,7,2
2008_32,diplodus_argenteus,dip_arg,15,3
2008_32,diplodus_argenteus,dip_arg,25,2
2008_32,epinephelus_marginatus,epi_mar,15,1
2008_32,malacoctenus_delalandii,mal_del,7,1
2008_32,parablennius_pilicornis,par_pil,7,2
2008_32,stegastes_fuscus,ste_fus,12,4
2008_33,abudefduf_saxatilis,abu_sax,7,20
2008_33,anisotremus_virginicus,ani_vir,25,1
2008_33,diplodus_argenteus,dip_arg,15,1
2008_33,diplodus_argenteus,dip_arg,25,1
2008_33,hypleurochilus_fissicornis,hyp_fis,7,1
2008_33,malacoctenus_delalandii,mal_del,7,4
2008_33,parablennius_marmoreus,par_mar,5,1
2008_33,parablennius_marmoreus,par_mar,7,1
2008_33,parablennius_pilicornis,par_pil,7,2
2008_33,sphoeroides_spengleri,sph_spe,15,1
2008_33,stegastes_fuscus,ste_fus,12,2
2008_33,sparisoma_radians,spa_rad,15,1
2008_34,abudefduf_saxatilis,abu_sax,7,14
2008_34,anisotremus_virginicus,ani_vir,25,1
2008_34,diplodus_argenteus,dip_arg,15,3
2008_34,epinephelus_marginatus,epi_mar,15,2
2008_34,malacoctenus_delalandii,mal_del,7,3
2008_34,mycteroperca_bonaci,myc_bon,15,1
2008_34,parablennius_marmoreus,par_mar,5,3
2008_34,parablennius_pilicornis,par_pil,7,1
2008_34,stegastes_fuscus,ste_fus,12,3
2008_35,abudefduf_saxatilis,abu_sax,7,5
2008_35,abudefduf_saxatilis,abu_sax,15,1
2008_35,anisotremus_virginicus,ani_vir,15,1
2008_35,diplodus_argenteus,dip_arg,25,4
2008_35,diplodus_argenteus,dip_arg,30,2
2008_35,malacoctenus_delalandii,mal_del,7,3
2008_35,odontoscion_dentex,odo_den,25,2
2008_35,parablennius_marmoreus,par_mar,5,1
2008_35,parablennius_pilicornis,par_pil,7,1
2008_35,stegastes_fuscus,ste_fus,5,2
2008_35,stegastes_fuscus,ste_fus,7,2
2008_35,stegastes_fuscus,ste_fus,12,5
2008_36,abudefduf_saxatilis,abu_sax,7,29
2008_36,abudefduf_saxatilis,abu_sax,20,4
2008_36,anisotremus_virginicus,ani_vir,25,1
2008_36,anisotremus_virginicus,ani_vir,30,2
2008_36,chaetodon_striatus,cha_str,7,2
2008_36,azurina_multilineata,azu_mul,15,1
2008_36,diplodus_argenteus,dip_arg,15,1
2008_36,diplodus_argenteus,dip_arg,25,3
2008_36,diplodus_argenteus,dip_arg,30,1
2008_36,parablennius_marmoreus,par_mar,5,4
2008_36,sphoeroides_spengleri,sph_spe,7,5
2008_36,stegastes_fuscus,ste_fus,5,1
2008_36,stegastes_fuscus,ste_fus,12,4
2008_37,diplodus_argenteus,dip_arg,25,1
2008_37,hyporthodus_niveatus,hyp_niv,15,1
2008_37,orthopristis_ruber,ort_rub,7,50
2008_37,dules_auriga,dul_aur,7,1
2008_37,halichoeres_sazimai,hal_saz,25,1
2008_37,ogcocephalus_vespertilio,ogc_ves,15,1
2008_37,pagrus_pagrus,pag_pag,7,2
2008_37,pagrus_pagrus,pag_pag,15,2
2008_37,pagrus_pagrus,pag_pag,25,2
2008_37,sardinella_brasiliensis,sar_bra,7,70
2008_38,hyporthodus_niveatus,hyp_niv,7,2
2008_38,haemulon_aurolineatum,hae_aur,15,2
2008_38,orthopristis_ruber,ort_rub,7,50
2008_38,parablennius_marmoreus,par_mar,7,1
2008_38,sphoeroides_spengleri,sph_spe,7,1
2008_38,dules_auriga,dul_aur,7,1
2008_38,dules_auriga,dul_aur,15,1
2008_38,halichoeres_sazimai,hal_saz,25,1
2008_38,ogcocephalus_vespertilio,ogc_ves,15,4
2008_38,pagrus_pagrus,pag_pag,15,3
2008_38,pagrus_pagrus,pag_pag,25,4
2008_39,anisotremus_virginicus,ani_vir,7,1
2008_39,anisotremus_virginicus,ani_vir,15,1
2008_39,bodianus_rufus,bod_ruf,15,1
2008_39,diplodus_argenteus,dip_arg,15,2
2008_39,epinephelus_marginatus,epi_mar,25,1
2008_39,haemulon_aurolineatum,hae_aur,7,20
2008_39,haemulon_atlanticus,hae_atl,7,100
2008_39,holocentrus_adscensionis,hol_ads,25,1
2008_39,malacoctenus_delalandii,mal_del,5,1
2008_39,odontoscion_dentex,odo_den,15,1
2008_39,parablennius_marmoreus,par_mar,7,4
2008_39,rhomboplites_aurorubens,rho_aur,7,50
2008_39,rhomboplites_aurorubens,rho_aur,15,1
2008_39,stegastes_fuscus,ste_fus,7,7
2008_39,holacanthus_ciliaris,hol_cil,25,1
2008_40,anisotremus_virginicus,ani_vir,15,1
2008_40,diplodus_argenteus,dip_arg,15,3
2008_40,diplodus_argenteus,dip_arg,25,1
2008_40,epinephelus_marginatus,epi_mar,7,1
2008_40,epinephelus_marginatus,epi_mar,15,1
2008_40,haemulon_aurolineatum,hae_aur,7,4
2008_40,haemulon_aurolineatum,hae_aur,15,3
2008_40,haemulon_atlanticus,hae_atl,7,1
2008_40,holocentrus_adscensionis,hol_ads,25,1
2008_40,odontoscion_dentex,odo_den,7,1
2008_40,odontoscion_dentex,odo_den,15,1
2008_40,pareques_acuminatus,par_acu,7,3
2008_40,parablennius_marmoreus,par_mar,7,4
2008_40,parablennius_pilicornis,par_pil,7,1
2008_40,pseudupeneus_maculatus,pse_mac,7,3
2008_40,sphoeroides_spengleri,sph_spe,7,1
2008_40,stegastes_fuscus,ste_fus,7,8
2008_40,halichoeres_poeyi,hal_poe,15,1
2008_41,abudefduf_saxatilis,abu_sax,5,51
2008_41,abudefduf_saxatilis,abu_sax,15,3
2008_41,abudefduf_saxatilis,abu_sax,20,1
2008_41,anisotremus_virginicus,ani_vir,5,1
2008_41,anisotremus_virginicus,ani_vir,7,1
2008_41,anisotremus_virginicus,ani_vir,15,1
2008_41,anisotremus_virginicus,ani_vir,25,1
2008_41,azurina_multilineata,azu_mul,7,3
2008_41,diplodus_argenteus,dip_arg,7,4
2008_41,diplodus_argenteus,dip_arg,25,3
2008_41,diplodus_argenteus,dip_arg,32,2
2008_41,epinephelus_marginatus,epi_mar,15,1
2008_41,haemulon_aurolineatum,hae_aur,15,11
2008_41,haemulon_aurolineatum,hae_aur,25,2
2008_41,holocentrus_adscensionis,hol_ads,15,1
2008_41,malacoctenus_delalandii,mal_del,7,3
2008_41,mycteroperca_acutirostris,myc_acu,15,1
2008_41,odontoscion_dentex,odo_den,15,4
2008_41,odontoscion_dentex,odo_den,25,1
2008_41,ophioblennius_sp,oph_sp,15,1
2008_41,parablennius_marmoreus,par_mar,5,2
2008_41,parablennius_marmoreus,par_mar,7,9
2008_41,parablennius_pilicornis,par_pil,5,1
2008_41,parablennius_pilicornis,par_pil,7,9
2008_41,pomacanthus_paru,pom_par,15,1
2008_41,stegastes_fuscus,ste_fus,5,1
2008_41,stegastes_fuscus,ste_fus,7,6
2008_41,stegastes_fuscus,ste_fus,12,1
2008_41,emblemariopsis_signifer,emb_sig,5,4
2008_41,myripristis_jacobus,myr_jac,15,1
2008_41,sparisoma_frondosum,spa_fro,7,1
2008_41,stegastes_variabilis,ste_var,5,1
2008_41,stegastes_variabilis,ste_var,7,1
2008_41,hypsoblennius_invemar,hyp_inv,5,3
2008_41,hypsoblennius_invemar,hyp_inv,7,1
2008_42,chaetodon_striatus,cha_str,7,2
2008_42,diplodus_argenteus,dip_arg,15,2
2008_42,haemulon_aurolineatum,hae_aur,15,30
2008_42,haemulon_atlanticus,hae_atl,15,1
2008_42,odontoscion_dentex,odo_den,15,3
2008_42,parablennius_marmoreus,par_mar,7,2
2008_42,stegastes_fuscus,ste_fus,7,1
2008_42,chromis_jubauna,chr_jub,7,9
2008_42,serranus_atrobranchus,ser_atr,15,1
2008_42,serranus_flaviventris,ser_fla,10,1
2008_43,anisotremus_virginicus,ani_vir,25,1
2008_43,anisotremus_virginicus,ani_vir,35,1
2008_43,chaetodon_striatus,cha_str,7,1
2008_43,azurina_multilineata,azu_mul,15,7
2008_43,diplodus_argenteus,dip_arg,7,2
2008_43,diplodus_argenteus,dip_arg,15,3
2008_43,diplodus_argenteus,dip_arg,25,2
2008_43,epinephelus_marginatus,epi_mar,15,1
2008_43,haemulon_aurolineatum,hae_aur,15,56
2008_43,holocentrus_adscensionis,hol_ads,25,1
2008_43,kyphosus_sp,kyp_sp,40,1
2008_43,parablennius_marmoreus,par_mar,7,1
2008_43,parablennius_pilicornis,par_pil,5,1
2008_43,parablennius_pilicornis,par_pil,7,5
2008_43,pseudupeneus_maculatus,pse_mac,15,1
2008_43,stegastes_fuscus,ste_fus,5,1
2008_43,stegastes_fuscus,ste_fus,7,1
2008_43,stegastes_pictus,ste_pic,5,1
2008_44,abudefduf_saxatilis,abu_sax,5,3
2008_44,abudefduf_saxatilis,abu_sax,15,1
2008_44,anisotremus_virginicus,ani_vir,15,2
2008_44,diplodus_argenteus,dip_arg,5,2
2008_44,diplodus_argenteus,dip_arg,7,2
2008_44,diplodus_argenteus,dip_arg,15,4
2008_44,diplodus_argenteus,dip_arg,25,2
2008_44,epinephelus_marginatus,epi_mar,15,1
2008_44,haemulon_aurolineatum,hae_aur,7,10
2008_44,haemulon_aurolineatum,hae_aur,15,8
2008_44,haemulon_atlanticus,hae_atl,7,10
2008_44,malacoctenus_delalandii,mal_del,7,5
2008_44,parablennius_marmoreus,par_mar,5,5
2008_44,parablennius_pilicornis,par_pil,5,1
2008_44,parablennius_pilicornis,par_pil,7,1
2008_44,sphoeroides_spengleri,sph_spe,7,3
2008_44,stegastes_fuscus,ste_fus,5,4
2008_44,stegastes_fuscus,ste_fus,7,3
2008_44,stegastes_fuscus,ste_fus,12,1
2008_44,sparisoma_radians,spa_rad,7,4
2008_44,stegastes_pictus,ste_pic,5,1
2008_44,stegastes_variabilis,ste_var,5,2
2008_44,stegastes_variabilis,ste_var,7,1
2008_45,anisotremus_virginicus,ani_vir,15,2
2008_45,diplodus_argenteus,dip_arg,7,2
2008_45,diplodus_argenteus,dip_arg,15,6
2008_45,haemulon_aurolineatum,hae_aur,15,2
2008_45,parablennius_marmoreus,par_mar,7,1
2008_45,parablennius_pilicornis,par_pil,7,2
2008_45,sphoeroides_greeleyi,sph_gre,5,1
2008_45,sphoeroides_greeleyi,sph_gre,7,2
2008_45,stegastes_fuscus,ste_fus,7,2
2008_45,serranus_atrobranchus,ser_atr,7,3
2008_45,pagrus_pagrus,pag_pag,7,1
2008_45,pagrus_pagrus,pag_pag,15,3
2008_46,anisotremus_virginicus,ani_vir,15,2
2008_46,chaetodon_striatus,cha_str,7,2
2008_46,hyporthodus_niveatus,hyp_niv,7,1
2008_46,hyporthodus_niveatus,hyp_niv,15,1
2008_46,haemulon_aurolineatum,hae_aur,15,2
2008_46,orthopristis_ruber,ort_rub,7,80
2008_46,sphoeroides_spengleri,sph_spe,7,1
2008_46,sphoeroides_spengleri,sph_spe,15,1
2008_46,ogcocephalus_vespertilio,ogc_ves,15,1
2008_46,serranus_atrobranchus,ser_atr,7,3
2008_46,serranus_flaviventris,ser_fla,7,1
2008_46,stegastes_pictus,ste_pic,7,1
2008_46,pagrus_pagrus,pag_pag,15,2
2008_47,anisotremus_virginicus,ani_vir,15,3
2008_47,anisotremus_virginicus,ani_vir,25,1
2008_47,chaetodon_striatus,cha_str,7,5
2008_47,diplodus_argenteus,dip_arg,15,4
2008_47,diplodus_argenteus,dip_arg,25,1
2008_47,epinephelus_marginatus,epi_mar,7,2
2008_47,epinephelus_marginatus,epi_mar,25,1
2008_47,haemulon_aurolineatum,hae_aur,5,27
2008_47,haemulon_aurolineatum,hae_aur,15,6
2008_47,holocentrus_adscensionis,hol_ads,25,1
2008_47,pseudupeneus_maculatus,pse_mac,15,1
2008_47,stegastes_fuscus,ste_fus,5,4
2008_47,stegastes_fuscus,ste_fus,7,3
2008_47,halichoeres_poeyi,hal_poe,15,1
2008_47,halichoeres_poeyi,hal_poe,25,1
2008_47,stegastes_variabilis,ste_var,7,1
2008_48,anisotremus_virginicus,ani_vir,15,1
2008_48,chaetodon_striatus,cha_str,7,1
2008_48,diplodus_argenteus,dip_arg,7,1
2008_48,diplodus_argenteus,dip_arg,15,5
2008_48,epinephelus_marginatus,epi_mar,15,3
2008_48,haemulon_aurolineatum,hae_aur,5,70
2008_48,holocentrus_adscensionis,hol_ads,25,2
